,bat_team_Chennai Super Kings,bat_team_Delhi Daredevils,bat_team_Kings XI Punjab,bat_team_Kolkata Knight Riders,bat_team_Mumbai Indians,bat_team_Rajasthan Royals,bat_team_Royal Challengers Bangalore,bat_team_Sunrisers Hyderabad,bowl_team_Chennai Super Kings,bowl_team_Delhi Daredevils,bowl_team_Kings XI Punjab,bowl_team_Kolkata Knight Riders,bowl_team_Mumbai Indians,bowl_team_Rajasthan Royals,bowl_team_Royal Challengers Bangalore,bowl_team_Sunrisers Hyderabad,overs,runs,wickets,runs_last_5,wickets_last_5
15148,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.2,92,3,45,1
15149,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.3,93,3,45,1
15150,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.4,93,3,41,1
15151,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.5,94,3,38,1
15152,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.6,95,3,39,1
15153,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.1,96,3,39,1
15154,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.2,98,3,40,1
15155,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.3,98,3,40,1
15156,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.4,99,3,41,1
15157,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.5,99,3,40,1
15158,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11.6,103,3,44,1
15159,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.1,103,3,43,1
15160,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.2,103,3,42,1
15161,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.3,103,3,42,1
15162,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.4,104,3,42,1
15163,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.5,105,3,42,1
15164,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.6,105,4,38,2
15165,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.1,106,4,35,2
15166,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.2,110,4,38,1
15167,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.3,111,4,37,1
15168,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.4,115,4,41,1
15169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.5,116,4,40,1
15170,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13.6,117,4,37,1
15171,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.1,117,4,36,1
15172,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.2,118,4,36,1
15173,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.3,120,4,34,1
15174,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.4,122,4,35,1
15175,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.5,123,4,35,1
15176,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.6,124,4,32,1
15177,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15.1,128,4,36,1
15178,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15.2,129,4,37,1
15179,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15.3,130,4,37,1
15180,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15.4,131,4,38,1
15181,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15.5,131,4,37,1
15182,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15.6,135,4,40,1
15183,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.1,136,4,40,1
15184,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.2,137,4,39,1
15185,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.3,138,4,40,1
15186,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.4,140,4,41,1
15187,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.5,141,4,42,1
15188,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.6,142,4,39,1
15189,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.1,142,5,39,2
15190,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.2,143,5,40,2
15191,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.3,143,6,40,3
15192,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.4,144,6,40,3
15193,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.5,144,6,39,3
15194,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,17.6,145,6,40,2
15195,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18.1,146,6,40,2
15196,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18.2,146,7,36,3
15197,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18.3,147,7,36,3
15198,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18.4,149,7,34,3
15199,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18.5,150,7,34,3
15200,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18.6,151,7,34,3
15201,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.1,157,7,40,3
15202,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.2,158,7,40,3
15203,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.3,159,7,39,3
15204,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.4,165,7,43,3
15205,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.5,167,7,44,3
15206,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.6,168,7,44,3
15241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.1,39,2,34,2
15242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.2,39,2,34,2
15243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.3,40,2,35,2
15244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.4,41,2,35,2
15245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.5,45,2,39,2
15246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.6,45,2,39,1
15247,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.1,49,2,43,1
15248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.2,50,2,43,1
15249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.3,50,2,43,1
15250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.4,52,2,41,1
15251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.5,56,2,44,1
15252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.6,57,2,45,1
15253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.1,59,2,47,1
15254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.2,59,2,43,1
15255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.3,60,2,44,1
15256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.4,60,2,43,1
15257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.5,61,2,43,1
15258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.6,62,2,44,1
15259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.1,63,2,45,1
15260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.2,63,2,44,1
15261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.3,64,2,44,1
15262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.4,68,2,44,1
15263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.5,69,2,41,1
15264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.6,69,2,37,1
15265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.1,70,2,38,1
15266,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.2,71,2,35,1
15267,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.3,71,3,35,1
15268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.4,71,3,35,1
15269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.5,73,3,37,1
15270,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.6,74,3,37,1
15271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.1,74,4,35,2
15272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.2,75,4,36,2
15273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.3,75,5,35,3
15274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.4,75,5,34,3
15275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.5,76,5,31,3
15276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.6,76,6,31,4
15277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.1,77,6,28,4
15278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.2,77,6,27,4
15279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.3,77,6,27,4
15280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.4,77,6,25,4
15281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.5,77,6,21,4
15282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.6,80,6,23,4
15283,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.1,80,6,21,4
15284,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.2,81,6,22,4
15285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.3,82,6,22,4
15286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.4,83,6,23,4
15287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.5,87,6,26,4
15288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.6,89,6,27,4
15289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.1,90,6,27,4
15290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.2,90,6,27,4
15291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.3,90,6,26,4
15292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.4,90,6,22,4
15293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.5,91,6,22,4
15294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.6,91,6,22,4
15295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.1,93,6,23,4
15296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.2,94,6,23,4
15297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.3,95,6,24,3
15298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.4,99,6,28,3
15299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.5,101,6,28,3
15300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.6,102,6,28,3
15301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.1,102,6,28,2
15302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.2,102,6,27,2
15303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.3,106,6,31,1
15304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.4,107,6,32,1
15305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.5,107,6,31,1
15306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.6,108,6,32,0
15307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.1,114,6,37,0
15308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.2,115,6,38,0
15309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.3,116,6,39,0
15310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.4,118,6,41,0
15311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.5,122,6,45,0
15312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.6,123,6,43,0
15313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.1,123,7,43,1
15314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.2,124,7,43,1
15315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.3,124,7,42,1
15316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.4,125,7,42,1
15317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.5,125,8,38,2
15318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.6,127,8,38,2
15319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.1,127,8,37,2
15320,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.2,128,8,38,2
15321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.3,128,8,38,2
15322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.4,129,8,39,2
15323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.5,133,8,42,2
15324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18.6,135,8,44,2
15325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.1,135,9,42,3
15326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.2,139,9,45,3
15327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.3,145,9,50,3
15328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.4,145,9,46,3
15329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.5,147,9,46,3
15330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.6,151,9,49,3
15482,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.1,30,1,29,1
15483,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.2,30,1,28,1
15484,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.3,31,1,29,1
15485,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.4,35,1,33,1
15486,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.5,37,1,35,1
15487,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.6,38,1,36,1
15488,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.1,38,1,32,1
15489,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.2,39,1,29,1
15490,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.3,39,1,29,1
15491,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.4,40,1,28,1
15492,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.5,41,1,28,1
15493,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.6,41,1,28,1
15494,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.1,45,1,32,1
15495,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.2,46,1,29,1
15496,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.3,52,1,34,1
15497,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.4,53,1,35,1
15498,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.5,54,1,36,0
15499,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.6,54,1,36,0
15500,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.1,54,1,34,0
15501,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.2,54,2,34,1
15502,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.3,55,2,34,1
15503,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.4,55,2,34,1
15504,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,55,2,34,1
15505,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.6,55,2,34,1
15506,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9.1,56,2,31,1
15507,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9.2,57,2,32,1
15508,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9.3,58,2,29,1
15509,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9.4,58,2,29,1
15510,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9.5,58,3,28,2
15511,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9.6,59,3,29,2
15512,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.1,59,3,29,2
15513,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.2,59,3,29,2
15514,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.3,63,3,32,2
15515,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.4,64,3,29,2
15516,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.5,64,3,27,2
15517,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.6,64,4,26,3
15518,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.1,65,4,27,3
15519,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.2,66,4,27,3
15520,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.3,70,4,31,3
15521,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.4,70,4,30,3
15522,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.5,72,4,31,3
15523,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.6,78,4,37,3
15524,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.1,78,4,33,3
15525,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.2,79,4,33,3
15526,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.3,80,4,28,3
15527,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.4,80,4,27,3
15528,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.5,81,4,27,3
15529,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.6,87,4,33,3
15530,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.1,87,4,33,3
15531,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.1,88,4,34,2
15532,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.2,89,4,34,2
15533,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3,89,4,34,2
15534,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.4,90,4,35,2
15535,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.5,91,4,36,2
15536,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.6,92,4,36,2
15537,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14.1,93,4,36,2
15538,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14.2,95,4,37,2
15539,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14.3,96,4,38,2
15540,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14.4,97,4,39,1
15541,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14.5,98,4,39,1
15542,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14.6,98,4,39,1
15543,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.1,99,4,40,1
15544,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.2,100,4,37,1
15545,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.3,101,4,37,1
15546,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.4,102,4,38,1
15547,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.5,103,4,39,0
15548,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.6,107,4,42,0
15549,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.1,109,4,43,0
15550,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.2,109,5,39,1
15551,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.3,110,5,40,1
15552,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.4,110,5,38,1
15553,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.5,114,5,36,1
15554,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.6,114,5,36,1
15555,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.1,114,5,35,1
15556,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.2,115,5,35,1
15557,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.3,116,5,36,1
15558,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.4,120,5,39,1
15559,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.5,121,5,34,1
15560,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.6,122,5,35,1
15561,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.1,122,5,34,1
15562,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.2,122,5,33,1
15563,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.3,123,5,34,1
15564,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.4,124,5,34,1
15565,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.5,124,6,33,2
15566,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.6,124,7,32,3
15567,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19.0,125,7,32,3
15568,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19.1,125,8,30,4
15569,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19.2,129,8,33,4
15570,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19.3,129,8,32,4
15571,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19.4,133,8,35,4
15572,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19.5,134,8,36,4
15573,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19.6,136,8,37,4
15605,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.1,34,0,29,0
15606,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.1,35,0,29,0
15607,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.2,35,0,29,0
15608,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.2,36,0,30,0
15609,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.3,37,0,27,0
15610,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.4,37,0,26,0
15611,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.5,37,0,26,0
15612,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.6,41,0,30,0
15613,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.1,42,0,31,0
15614,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.2,43,0,32,0
15615,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.3,44,0,33,0
15616,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.4,44,0,33,0
15617,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.5,45,0,30,0
15618,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.6,46,0,27,0
15619,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.1,52,0,29,0
15620,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.2,53,0,29,0
15621,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.3,53,0,29,0
15622,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.4,54,0,29,0
15623,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.5,55,0,30,0
15624,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.6,56,0,27,0
15625,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.1,56,0,27,0
15626,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.2,57,0,28,0
15627,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.3,57,0,28,0
15628,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.4,58,0,29,0
15629,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.5,59,0,30,0
15630,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.6,60,0,31,0
15631,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.1,61,0,32,0
15632,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.2,62,0,29,0
15633,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.3,63,0,29,0
15634,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.4,64,0,30,0
15635,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.5,65,0,31,0
15636,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.6,67,0,32,0
15637,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.1,68,0,33,0
15638,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.2,68,0,32,0
15639,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.3,69,0,32,0
15640,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.4,70,0,33,0
15641,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.5,70,0,33,0
15642,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10.6,70,1,29,1
15643,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.0,71,1,29,1
15644,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.1,71,1,28,1
15645,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.2,72,1,28,1
15646,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.3,73,1,29,1
15647,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.4,73,1,28,1
15648,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.5,74,1,28,1
15649,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.6,74,1,22,1
15650,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.1,75,1,22,1
15651,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.2,76,1,23,1
15652,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.3,78,1,24,1
15653,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.4,78,1,23,1
15654,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.5,79,1,23,1
