,date,bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
66303,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,49,0,5.4,43,0,177
66304,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,50,0,5.5,43,0,177
66305,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,51,0,5.6,44,0,177
66306,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,51,0,6.1,44,0,177
66307,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,53,0,6.2,45,0,177
66308,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,53,0,6.3,45,0,177
66309,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,57,0,6.4,48,0,177
66310,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,59,0,6.5,49,0,177
66311,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,61,0,6.6,47,0,177
66312,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,61,0,7.1,46,0,177
66313,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,61,0,7.2,43,0,177
66314,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,61,0,7.3,42,0,177
66315,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,62,0,7.4,42,0,177
66316,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,66,0,7.5,44,0,177
66317,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,67,0,7.6,44,0,177
66318,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,67,0,8.1,44,0,177
66319,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,68,0,8.2,39,0,177
66320,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,69,0,8.3,40,0,177
66321,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,73,0,8.4,40,0,177
66322,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,74,0,8.5,41,0,177
66323,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,75,0,8.5,41,0,177
66324,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,76,0,8.6,38,0,177
66325,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,76,0,9.1,37,0,177
66326,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,77,0,9.1,38,0,177
66327,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,81,0,9.2,42,0,177
66328,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,81,0,9.3,42,0,177
66329,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,85,0,9.4,45,0,177
66330,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,85,1,9.5,44,1,177
66331,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,85,1,9.6,44,1,177
66332,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,86,1,10.1,41,1,177
66333,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,87,1,10.2,38,1,177
66334,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,88,1,10.3,38,1,177
66335,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,89,1,10.4,38,1,177
66336,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,89,1,10.5,38,1,177
66337,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,90,1,10.6,37,1,177
66338,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,91,1,11.1,38,1,177
66339,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,91,1,11.2,34,1,177
66340,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,91,2,11.3,32,2,177
66341,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,92,2,11.4,31,2,177
66342,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,92,2,11.5,31,2,177
66343,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,93,2,11.6,32,2,177
66344,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,94,2,12.1,33,2,177
66345,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,95,2,12.2,33,2,177
66346,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,95,2,12.3,29,2,177
66347,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,96,2,12.4,29,2,177
66348,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,96,2,12.5,29,2,177
66349,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,96,2,12.6,28,2,177
66350,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,97,2,13.1,28,2,177
66351,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,99,2,13.2,26,2,177
66352,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,99,2,13.3,25,2,177
66353,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,100,2,13.4,25,2,177
66354,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,102,2,13.5,26,2,177
66355,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,102,2,13.6,26,2,177
66356,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,106,2,14.1,29,2,177
66357,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,112,2,14.2,31,2,177
66358,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,113,2,14.3,32,2,177
66359,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,114,2,14.4,29,2,177
66360,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,116,2,14.5,31,1,177
66361,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,116,2,14.6,31,1,177
66362,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,117,2,15.1,31,1,177
66363,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,118,2,15.2,31,1,177
66364,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,122,2,15.3,34,1,177
66365,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,123,2,15.4,34,1,177
66366,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,124,2,15.4,35,1,177
66367,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,128,2,15.5,38,1,177
66368,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,130,2,15.6,39,1,177
66369,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,134,2,16.1,43,1,177
66370,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,134,2,16.2,43,0,177
66371,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,138,2,16.3,46,0,177
66372,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,142,2,16.4,50,0,177
66373,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,142,2,16.5,49,0,177
66374,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,143,2,16.6,49,0,177
66375,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,145,2,17.1,50,0,177
66376,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,146,2,17.2,51,0,177
66377,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,152,2,17.3,56,0,177
66378,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,153,2,17.4,57,0,177
66379,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,157,2,17.5,61,0,177
66380,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,157,2,17.6,60,0,177
66381,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,158,2,18.1,59,0,177
66382,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,159,2,18.2,60,0,177
66383,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,159,2,18.3,59,0,177
66384,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,160,2,18.4,58,0,177
66385,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,166,2,18.5,64,0,177
66386,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,170,2,18.6,64,0,177
66387,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,174,2,19.1,62,0,177
66388,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,175,2,19.2,62,0,177
66389,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,176,2,19.3,62,0,177
66390,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,176,3,19.4,60,1,177
66391,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,176,3,19.5,60,1,177
66392,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,177,3,19.6,60,1,177
66516,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,0,0,0.1,0,0,175
66517,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,4,0,0.2,4,0,175
66518,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,4,0,0.3,4,0,175
66519,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,5,0,0.4,5,0,175
66520,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,9,0,0.5,9,0,175
66521,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,9,0,0.6,9,0,175
66522,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,9,0,1.1,9,0,175
66523,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,10,0,1.2,10,0,175
66524,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,11,0,1.3,11,0,175
66525,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,12,0,1.4,12,0,175
66526,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,12,0,1.5,12,0,175
66527,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,13,0,1.6,13,0,175
66528,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,14,0,2.0,14,0,175
66529,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,14,0,2.1,14,0,175
66530,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,18,0,2.2,18,0,175
66531,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,18,0,2.3,18,0,175
66532,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,19,0,2.4,19,0,175
66533,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,23,0,2.5,23,0,175
66534,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,24,0,2.6,24,0,175
66535,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,25,0,3.1,25,0,175
66536,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,29,0,3.2,29,0,175
66537,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,33,0,3.3,33,0,175
66538,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,39,0,3.4,39,0,175
66539,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,43,0,3.5,43,0,175
66540,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,44,0,3.6,44,0,175
66541,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,45,0,4.1,45,0,175
66542,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,46,0,4.2,46,0,175
66543,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,48,0,4.3,48,0,175
66544,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,48,0,4.4,48,0,175
66545,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,49,0,4.5,49,0,175
66546,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,49,0,4.6,49,0,175
66547,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,53,0,5.1,49,0,175
66548,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,53,0,5.2,49,0,175
66549,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,54,0,5.3,49,0,175
66550,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,54,0,5.4,45,0,175
66551,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,56,0,5.5,47,0,175
66552,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,56,0,5.6,47,0,175
66553,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,57,0,6.1,47,0,175
66554,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,57,0,6.2,46,0,175
66555,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,58,0,6.3,46,0,175
66556,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,59,0,6.4,47,0,175
66557,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,59,0,6.5,46,0,175
66558,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,61,0,6.6,47,0,175
66559,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,62,0,7.1,48,0,175
66560,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,63,0,7.2,45,0,175
66561,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,63,1,7.3,45,1,175
66562,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,64,1,7.4,45,1,175
66563,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,64,2,7.5,41,2,175
66564,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,64,2,7.6,40,2,175
66565,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,65,2,8.1,40,2,175
66566,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,66,2,8.2,37,2,175
66567,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,67,2,8.3,34,2,175
66568,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,67,3,8.4,28,3,175
66569,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,67,3,8.5,24,3,175
66570,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,67,3,8.6,23,3,175
66571,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,67,3,9.1,22,3,175
66572,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,69,3,9.2,23,3,175
66573,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,70,3,9.3,22,3,175
66574,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,70,3,9.4,22,3,175
66575,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,72,3,9.5,23,3,175
66576,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,73,3,9.6,24,3,175
66577,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,74,3,10.1,21,3,175
66578,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,74,3,10.2,21,3,175
66579,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,74,3,10.3,20,3,175
66580,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,76,3,10.4,22,3,175
66581,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,78,3,10.5,22,3,175
66582,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,79,3,10.6,23,3,175
66583,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,81,3,11.1,24,3,175
66584,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,82,3,11.2,25,3,175
66585,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,83,3,11.3,25,3,175
66586,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,84,3,11.4,25,3,175
66587,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,84,3,11.5,25,3,175
66588,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,85,3,11.6,24,3,175
66589,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,86,3,12.1,24,3,175
66590,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,87,3,12.2,24,3,175
66591,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,88,3,12.3,25,2,175
66592,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,92,3,12.4,28,2,175
66593,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,93,3,12.5,29,1,175
66594,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,95,3,12.6,31,1,175
66595,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,96,3,13.1,31,1,175
66596,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,97,3,13.2,31,1,175
66597,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,98,3,13.3,31,1,175
66598,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,100,3,13.4,33,0,175
66599,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,102,3,13.5,35,0,175
66600,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,102,3,13.6,35,0,175
66601,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,103,3,14.1,36,0,175
66602,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,105,3,14.2,36,0,175
66603,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,109,3,14.3,39,0,175
66604,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,110,3,14.4,40,0,175
66605,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,111,3,14.5,39,0,175
66606,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,113,3,14.6,40,0,175
66607,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,114,3,15.1,40,0,175
66608,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,115,3,15.2,41,0,175
66609,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,121,3,15.3,47,0,175
66610,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,123,3,15.4,47,0,175
66611,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,127,3,15.5,49,0,175
66612,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,129,3,15.6,50,0,175
66613,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,130,3,16.1,49,0,175
66614,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,132,3,16.2,50,0,175
66615,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,134,3,16.3,51,0,175
66616,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,138,3,16.4,54,0,175
66617,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,142,3,16.5,58,0,175
66618,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,143,3,16.6,58,0,175
66619,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,149,3,17.1,63,0,175
66620,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,153,3,17.2,66,0,175
66621,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,154,3,17.3,66,0,175
66622,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,155,3,17.4,63,0,175
66623,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,155,4,17.5,62,1,175
66624,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,155,4,17.6,60,1,175
66625,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,157,4,18.1,61,1,175
66626,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,157,4,18.2,60,1,175
66627,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,157,4,18.3,59,1,175
66628,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,158,4,18.3,58,1,175
66629,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,159,4,18.4,57,1,175
66630,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,160,4,18.5,58,1,175
66631,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,161,4,18.5,58,1,175
66632,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,163,4,18.6,58,1,175
66633,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,165,4,19.1,56,1,175
66634,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,167,4,19.2,57,1,175
66635,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,168,4,19.2,57,1,175
66636,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,172,4,19.3,59,1,175
66637,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,174,4,19.4,60,1,175
66638,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,174,5,19.5,59,2,175
66639,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,175,6,19.6,54,3,175
66763,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,0,0,0.1,0,0,151
66764,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,0,0,0.2,0,0,151
66765,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,0,0,0.3,0,0,151
66766,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,0,0,0.4,0,0,151
66767,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,6,0,0.5,6,0,151
66768,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,7,0,0.5,7,0,151
66769,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,8,0,0.6,8,0,151
66770,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,8,1,1.1,8,1,151
66771,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,9,1,1.2,9,1,151
66772,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,9,1,1.3,9,1,151
66773,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,10,1,1.4,10,1,151
66774,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,11,1,1.5,11,1,151
66775,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,11,1,1.6,11,1,151
66776,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,11,1,2.1,11,1,151
66777,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,11,1,2.2,11,1,151
66778,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,11,1,2.3,11,1,151
66779,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,11,1,2.4,11,1,151
66780,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,11,1,2.5,11,1,151
66781,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,12,1,2.6,12,1,151
66782,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,13,1,3.1,13,1,151
66783,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,13,1,3.2,13,1,151
66784,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,17,1,3.3,17,1,151
66785,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,17,2,3.4,17,2,151
66786,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,17,2,3.5,17,2,151
66787,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,17,2,3.6,17,2,151
66788,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,17,2,4.1,17,2,151
66789,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,17,2,4.2,17,2,151
66790,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,17,2,4.3,17,2,151
66791,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,17,2,4.4,17,2,151
66792,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,18,2,4.5,18,2,151
66793,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,19,2,4.6,19,2,151
66794,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,23,2,5.1,23,2,151
66795,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,24,2,5.2,24,2,151
66796,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,24,2,5.3,24,2,151
66797,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,24,2,5.4,18,2,151
66798,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,25,2,5.5,18,2,151
66799,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,25,2,5.6,17,2,151
66800,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,28,2,6.1,20,1,151
66801,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,29,2,6.2,20,1,151
66802,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,30,2,6.3,21,1,151
66803,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,31,2,6.4,21,1,151
66804,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,32,2,6.5,21,1,151
66805,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,33,2,6.6,22,1,151
66806,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,33,2,7.1,22,1,151
66807,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,34,2,7.2,23,1,151
66808,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,35,2,7.3,24,1,151
66809,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,36,2,7.4,25,1,151
66810,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,36,2,7.5,25,1,151
66811,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,37,2,7.6,25,1,151
66812,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,37,2,8.1,24,1,151
66813,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,43,2,8.2,30,1,151
66814,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,43,2,8.3,26,1,151
66815,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,44,2,8.4,27,0,151
66816,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,45,2,8.5,28,0,151
66817,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,49,2,8.6,32,0,151
66818,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,55,2,9.1,38,0,151
66819,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,55,2,9.2,38,0,151
66820,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,56,2,9.3,39,0,151
66821,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,57,2,9.4,40,0,151
66822,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,58,2,9.5,40,0,151
66823,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,60,2,9.6,41,0,151
66824,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,60,3,10.1,37,1,151
66825,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,61,3,10.2,37,1,151
66826,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,61,3,10.3,37,1,151
66827,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,61,3,10.4,37,1,151
66828,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,61,3,10.5,36,1,151
66829,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,62,3,10.6,37,1,151
66830,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,62,3,11.1,34,1,151
66831,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,63,3,11.2,34,1,151
66832,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,64,3,11.3,34,1,151
66833,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,65,3,11.4,34,1,151
66834,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,65,3,11.5,33,1,151
66835,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,66,3,11.6,33,1,151
66836,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,67,3,12.1,34,1,151
66837,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,67,3,12.2,33,1,151
66838,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,67,3,12.3,32,1,151
66839,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,68,3,12.4,32,1,151
66840,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,68,3,12.5,32,1,151
66841,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,69,3,12.6,32,1,151
66842,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,70,3,13.1,33,1,151
66843,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,74,3,13.2,31,1,151
66844,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,75,3,13.3,32,1,151
66845,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,75,3,13.4,31,1,151
66846,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,75,3,13.5,30,1,151
66847,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,76,3,13.6,27,1,151
66848,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,76,3,14.1,21,1,151
